Cathays_ED,contains,Cardiff_Arms_Park
Cathays_ED,contains,Cardiff_Story
Cathays_ED,contains,Cardiff_town_walls
Cathays_ED,contains,Firing_Line_Cardiff_Castle_Museum_of_the_Welsh_Soldier
Cathays_ED,contains,Helmont_House
Cathays_ED,contains,Hilton_Cardiff
Cathays_ED,contains,Meridian_Gate_Cardiff
Cathays_ED,contains,Millennium_Stadium
Cathays_ED,contains,Motorpoint_Arena_Cardiff
Cathays_ED,contains,National_Museum_Cardiff
Cathays_ED,contains,New_Theatre_Cardiff
Cathays_ED,contains,St_Davids_Cardiff
Cathays_ED,contains,Castle_Quarter
Cathays_ED,contains,Cathays_railway_station
Church_Village_ED,contains,Church_Village
Church_Village_ED,contains,Church_Village_Halt_railway_station
Cilfynydd_ED,contains,Cilfynydd
Cornerswell_ED,contains,Cogan_railway_station
Court_ED,contains,Bastion_Road
Cowbridge_ED,contains,Aberthin_Platform_railway_station
Cowbridge_ED,contains,Cowbridge_railway_station
Creigiau/St._Fagans_ED,contains,Hafal
Creigiau/St._Fagans_ED,contains,Culver_Financial_Management
Creigiau/St._Fagans_ED,contains,Water_Wheel
Creigiau/St._Fagans_ED,contains,Hill_Cottage
Creigiau/St._Fagans_ED,contains,Wildwood_Ecology_Ltd
Creigiau/St._Fagans_ED,contains,Agri_Sgj_Ltd
Creigiau/St._Fagans_ED,contains,Creigiau_Pharmacy
Creigiau/St._Fagans_ED,contains,Plymouth_Earl_of_Estates_Ltd
Creigiau/St._Fagans_ED,contains,Sluice
Creigiau/St._Fagans_ED,contains,Greenwood_Lane
Creigiau/St._Fagans_ED,contains,Filter_Beds
Creigiau/St._Fagans_ED,contains,Choice
Creigiau/St._Fagans_ED,contains,Tennis_Courts
Creigiau/St._Fagans_ED,contains,Culver_Holdings_Plc
Creigiau/St._Fagans_ED,contains,Plymouth_Arms
Creigiau/St._Fagans_ED,contains,The_Surgery
Creigiau/St._Fagans_ED,contains,Tynycoed_Farm_Independant_Hospital
Creigiau/St._Fagans_ED,contains,St_Fagans_Castle
Creigiau/St._Fagans_ED,contains,St_Fagans_National_History_Museum
Creigiau/St._Fagans_ED,contains,Creigiau_railway_station
Crosskeys_ED,contains,Crosskeys_railway_station
Cwm_Clydach_ED,contains,Clydach_Vale
Cwmbach_ED,contains,Cwmbach_railway_station
Cyncoed_ED,contains,Hackerford_Rd
Cyncoed_ED,contains,Celyn_Avenue
